Fold #,Percentile,Query ID,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Bin,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
3,60,1088028,24,9.694947869728912,1129.0488,10.075019421853344,46,270.91~5153.07,8.791857882736968,0.9068494231091523,0.8726392987061524
3,60,1094242,24,10.665781450136326,287.52026,12.96401134759837,47,270.91~5153.07,12.012703941281394,1.126284463772493,0.9266193633428739
3,60,1095875,24,5.279642067948914,492.66498,6.8555906394482165,12,270.91~5153.07,5.779642067948914,1.0947033896550198,0.8430553065248508
3,60,611366,24,6.87258267581315,402.19452,8.872561206021395,8,270.91~5153.07,8.193052949825963,1.1921359605698127,0.9234146442704413
3,60,721670,24,11.51599698489557,673.0999,12.391784982164106,54,270.91~5153.07,12.035577795056083,1.0451181787249508,0.9712545700542154
3,60,984879,24,9.236095403304654,273.999,9.236095403304654,5,270.91~5153.07,9.236095403304654,1.0,1.0
3,60,987720,24,11.070416818176868,378.44174,12.555942404131972,29,270.91~5153.07,12.164795195014634,1.0988561130815662,0.968847642293372
3,70,1017028,525,13.630678014265037,9.050874,13.630678014265037,16,0.23~10.61,13.630678014265037,1.0,1.0
3,70,1062335,525,5.04874325232433,4.8582997,5.04874325232433,787,0.23~10.61,0.6309297535714575,0.1249676844392892,0.1249676844392892
3,70,1068703,525,9.225382728247943,8.632554,10.284430962969877,18,0.23~10.61,9.236095403304654,1.001161217412033,0.8980657691767431
3,70,441793,525,8.869175541139924,5.7135143,8.869175541139924,704,0.23~10.61,7.5306962787678255,0.8490863940888841,0.8490863940888841
3,70,442189,525,8.749984529361274,5.7801065,9.665693084989062,255,0.23~10.61,8.749984529361274,1.0,0.9052619871564209
3,70,625363,525,13.630678014265037,5.0200357,13.630678014265037,209,0.23~10.61,13.630678014265037,1.0,1.0
3,70,644423,525,9.446445288998492,7.686781,10.502552615015546,316,0.23~10.61,9.894589336486073,1.0474404957396513,0.9421128081129282
3,70,1023133,323,9.60190569220774,11.2152405,10.86684663986721,18,10.61~17.86,9.773718287913168,1.0178935933358373,0.8994070324003947
3,70,1033403,323,12.028618022937074,13.116572,12.028618022937074,649,10.61~17.86,11.132553781739915,0.9255056366834098,0.9255056366834098
3,70,1047561,323,7.260338343982993,16.603628,9.106558954525523,53,10.61~17.86,7.586044698896206,1.0448610435880226,0.8330308667387812
3,70,1053465,323,12.630678014265037,13.150159,13.630678014265037,44,10.61~17.86,12.630678014265037,1.0,0.92663607790064
3,70,1059496,323,9.313413061707609,16.822538,10.087118676176692,389,10.61~17.86,9.798053849858803,1.0520368617756053,0.9713431718612978
3,70,1082240,323,7.475519087323785,16.263998,7.475519087323785,296,10.61~17.86,7.475519087323785,1.0,1.0
3,70,1096713,323,6.032760767290031,12.808146,6.333790762954012,894,10.61~17.86,1.7796353424232243,0.29499517900204286,0.28097476045975683
3,70,1099683,323,6.949119036855944,15.645576,7.522078789105983,17,10.61~17.86,6.949119036855944,1.0,0.9238295997271604
3,70,13989,323,13.630678014265037,17.25892,13.630678014265037,19,10.61~17.86,13.630678014265037,1.0,1.0
3,70,186932,323,13.630678014265037,13.600429,13.630678014265037,466,10.61~17.86,12.436053489179551,0.9123576594036434,0.9123576594036434
3,70,449124,323,13.341613187947148,13.130324,13.341613187947148,542,10.61~17.86,13.014183141815328,0.9754579868626666,0.9754579868626666
3,70,456357,323,6.9304121453228875,16.222946,6.9304121453228875,302,10.61~17.86,6.9304121453228875,1.0,1.0
3,70,507070,323,13.630678014265037,14.935675,13.630678014265037,114,10.61~17.86,13.341613187947148,0.9787930706003494,0.9787930706003494
3,70,508422,323,12.617233644385012,14.101533,13.315213137479308,221,10.61~17.86,13.315213137479308,1.0553195345958355,1.0
3,70,94516,323,12.36666812285831,13.365724,12.36666812285831,938,10.61~17.86,12.11289545345904,0.9794793013867492,0.9794793013867492
3,70,162886,305,8.429881493404688,18.124996,8.429881493404688,263,17.86~24.75,8.429881493404688,1.0,1.0
3,70,239850,305,10.587118676176692,20.24848,10.587118676176692,841,17.86~24.75,8.470623803726982,0.8000877351821623,0.8000877351821623
3,70,678761,305,13.630678014265037,20.605513,13.630678014265037,56,17.86~24.75,13.630678014265037,1.0,1.0
3,70,695238,305,5.174489091659804,22.49669,5.174489091659804,738,17.86~24.75,4.156706530853804,0.8033076226894647,0.8033076226894647
3,70,723670,305,9.994336092487124,20.361897,9.994336092487124,969,17.86~24.75,8.661588047142061,0.8666496670702412,0.8666496670702412
3,70,842171,305,12.583506583741936,23.981398,12.985406000839124,104,17.86~24.75,12.884536579405916,1.0239225841907147,0.9922320933649137
3,70,975638,305,1.3010299956639813,21.930477,1.9871369406794797,4,17.86~24.75,1.3010299956639813,1.0,0.654725886792235
3,70,1056025,323,9.875297156964743,30.7287,11.375870900508426,34,24.75~34.28,9.875297156964743,1.0,0.8680915284053885
3,70,1059606,323,11.780006876302298,34.141556,12.973440831493033,53,24.75~34.28,11.768041706956206,0.9989842816331319,0.9070871683007394
3,70,1086366,323,10.71804842974815,28.519598,10.71804842974815,326,24.75~34.28,10.087118676176692,0.9411338959973068,0.9411338959973068
3,70,1091922,323,13.297344680931705,34.262974,13.297344680931705,31,24.75~34.28,13.297344680931705,1.0,1.0
3,70,1095638,323,10.1987182650296,28.316648,10.1987182650296,985,24.75~34.28,9.13845706894143,0.8960397602389213,0.8960397602389213
3,70,1097337,323,11.494742863466495,33.48488,12.359481644494752,7,24.75~34.28,11.810207740252224,1.02744427435505,0.955558499940231
3,70,1098356,323,9.929162120439162,24.832306,9.934074896398952,695,24.75~34.28,7.44613021760668,0.7499253338082611,0.7495544673521499
3,70,19767,323,11.46829490245427,32.240513,12.99974826069358,45,24.75~34.28,12.12912020631406,1.057621931549595,0.9330273143048486
3,70,290499,323,12.973440831493033,25.71802,12.99974826069358,43,24.75~34.28,12.829648018601056,0.9889163703939728,0.9869151126097692
3,70,622062,323,9.315508247102477,31.430056,9.38961038001162,41,24.75~34.28,9.315508247102477,1.0,0.9921080715908203
3,70,918454,323,10.270934426425436,32.49631,10.270934426425436,158,24.75~34.28,10.270934426425436,1.0,1.0
3,70,1039681,277,2.0,48.24467,2.5,11,34.28~48.50,2.0,1.0,0.8
3,70,1074453,277,8.964720516525471,43.971775,9.636471187836268,381,34.28~48.50,8.983427408058525,1.0020867233394024,0.9322320622302016
3,70,1075557,277,10.411115146882656,45.215656,10.700179973200544,29,34.28~48.50,10.411115146882656,1.0,0.9729850500606649
3,70,142831,277,9.986341876010774,36.169765,11.172043597772824,55,34.28~48.50,10.287371871674756,1.0301441708486985,0.9208137957611954
3,70,195826,277,9.463023266059492,40.399033,9.764053261723474,45,34.28~48.50,9.474988435405583,1.001264412969268,0.970394996978246
3,70,236157,277,12.368818507122125,38.945686,12.368818507122125,552,34.28~48.50,11.188628863158383,0.9045834779381577,0.9045834779381577
3,70,401825,277,13.630678014265037,44.189354,13.630678014265037,0,34.28~48.50,13.630678014265037,1.0,1.0
3,70,654870,277,13.630678014265037,46.44663,13.630678014265037,323,34.28~48.50,13.329648018601056,0.977915258848537,0.977915258848537
3,70,782873,277,11.025567000601916,35.84685,13.008279854613816,32,34.28~48.50,11.025567000601916,1.0,0.8475807042766945
3,70,926872,277,11.197146443228371,41.07021,12.774470827157014,28,34.28~48.50,11.197146443228371,1.0,0.8765252662697043
3,70,1030588,112,4.184818934934552,57.127365,5.316217416029574,46,48.50~65.80,4.392789260714372,1.049696373729267,0.8262997761282559
3,70,1093086,112,6.674489091659804,49.12218,7.319761105085714,11,48.50~65.80,6.052090932008582,0.9067496925826207,0.8268153625674526
3,70,194846,112,10.533513306533877,58.331875,11.510546831491894,15,48.50~65.80,10.533513306533877,1.0,0.9151184092935589
3,70,250155,112,13.630678014265037,63.800213,13.630678014265037,35,48.50~65.80,13.05254836162926,0.9575861412006987,0.9575861412006987
3,70,278920,112,5.9157110250334455,51.99981,6.231175901819174,44,48.50~65.80,6.231175901819174,1.0533266204942702,1.0
3,70,422827,112,12.098553193604586,54.828766,12.143541073585558,111,48.50~65.80,11.82807619679983,0.9776438560481981,0.9740220027359299
3,70,719737,112,3.511434517427894,50.375954,4.564953991329102,25,48.50~65.80,2.9225302653407756,0.8322895531258583,0.6402102345153912
3,70,960544,112,12.56205645294097,53.77952,13.630678014265037,27,48.50~65.80,12.56205645294097,1.0,0.9216017310213247
3,70,1055889,149,6.2539638598522584,85.57659,7.855412122439317,95,65.80~94.20,5.674489091659804,0.9073428019128105,0.7223668221620589
3,70,159901,149,4.48013918336325,82.24858,7.150153529714167,16,65.80~94.20,3.396418845512116,0.7581056539771197,0.4750134149424188
3,70,394782,149,12.567907573478063,67.19221,12.567907573478063,696,65.80~94.20,9.632106556157662,0.7664049484644688,0.7664049484644688
3,70,633712,149,8.992245163212285,67.32898,11.107144242513796,21,65.80~94.20,10.897688269365618,1.2118984827002486,0.981142229850004
3,70,72935,149,13.630678014265037,73.40034,13.630678014265037,49,65.80~94.20,13.630678014265037,1.0,1.0
3,70,75231,149,9.201077863174971,68.25085,9.201077863174971,244,65.80~94.20,8.622948210539196,0.9371671817983852,0.9371671817983852
3,70,884378,149,8.737888753550665,87.06828,13.630678014265037,112,65.80~94.20,13.630678014265037,1.5599509674148888,1.0
3,70,1000391,127,9.06224225827443,140.42195,10.244901614013823,30,94.20~141.02,9.06224225827443,1.0,0.8845611797655867
3,70,1093680,127,11.746512968738196,137.72581,11.746512968738196,11,94.20~141.02,11.746512968738196,1.0,1.0
3,70,128500,127,8.907791438545377,115.79342,9.794558350038312,64,94.20~141.02,8.907791438545377,1.0,0.9094633081144016
3,70,135081,127,12.643541073585558,118.643974,12.643541073585558,128,94.20~141.02,12.35447624726767,0.9771373522152119,0.9771373522152119
3,70,243139,127,12.71068343437569,113.68123,12.71068343437569,514,94.20~141.02,11.391963499173007,0.8962510598260798,0.8962510598260798
3,70,341089,127,8.440741988597637,120.93216,8.989705221640826,98,94.20~141.02,8.122510742687162,0.9622981905689849,0.9035347147016484
3,70,1056286,91,7.105165649733196,229.23796,7.105165649733196,245,141.02~270.91,6.804135654069214,0.9576322339965029,0.9576322339965029
3,70,1057939,91,12.102658231451583,173.66869,12.102658231451583,36,141.02~270.91,12.102658231451583,1.0,1.0
3,70,1082488,91,12.55428468658914,173.3968,12.55428468658914,84,141.02~270.91,12.55428468658914,1.0,1.0
3,70,1083589,91,7.386903465875848,164.50964,8.616481105141165,137,141.02~270.91,8.312981397701531,1.1253675421783624,0.9647768382781521
3,70,1087736,91,11.078501186514847,147.08966,11.078501186514847,564,141.02~270.91,8.090823389878743,0.7303175089900416,0.7303175089900416
3,70,162163,91,10.71259827634447,178.61482,10.71259827634447,59,141.02~270.91,10.71259827634447,1.0,1.0
3,70,162879,91,7.917549086002367,265.11154,7.992018456967737,22,141.02~270.91,7.62848425968448,0.9634906177179334,0.9545128431270934
3,70,179286,91,8.448194706128888,142.44278,8.448194706128888,187,141.02~270.91,7.858099884147018,0.9301513704988623,0.9301513704988623
3,70,353617,91,8.083396470111653,143.81728,8.757507548908396,48,141.02~270.91,8.46844272259051,1.0476342158772696,0.9669923406056421
3,70,389504,91,6.8300909483604615,221.81499,6.842056117706555,69,141.02~270.91,6.842056117706555,1.0017518316280936,1.0
3,70,432793,91,10.68147308166749,255.41946,10.68147308166749,18,141.02~270.91,10.68147308166749,1.0,1.0
3,70,619828,91,3.5177825608059994,173.63426,3.5177825608059994,496,141.02~270.91,2.931959749235439,0.8334681574416766,0.8334681574416766
3,70,624080,91,13.630678014265037,146.8839,13.630678014265037,16,141.02~270.91,13.630678014265037,1.0,1.0
3,70,996879,91,12.305962170593546,267.20047,12.305962170593546,15,141.02~270.91,12.305962170593546,1.0,1.0
3,70,999633,91,11.31955861672984,227.51985,11.31955861672984,29,141.02~270.91,11.31955861672984,1.0,1.0
3,70,1002683,28,7.511348621686288,982.0963,7.814848329125923,14,270.91~5153.07,7.511348621686288,1.0,0.9611637110974384
3,70,1010067,28,11.66298135193439,371.83923,11.765977218434,20,270.91~5153.07,11.187847565798224,0.9592613782189268,0.9508642893061183
3,70,1035058,28,8.947030576986766,324.0325,9.236095403304654,9,270.91~5153.07,9.236095403304654,1.032308465231069,1.0
3,70,1057117,28,9.87045873230197,733.3429,9.87045873230197,10,270.91~5153.07,9.87045873230197,1.0,1.0
3,70,1071874,28,5.860596036675301,791.6035,7.8461611555535535,0,270.91~5153.07,5.860596036675301,1.0,0.7469380147165523
3,70,1085598,28,13.028618022937074,599.3155,13.028618022937074,17,270.91~5153.07,13.028618022937074,1.0,1.0
3,70,1087139,28,5.156706530853804,520.9829,5.445771357171692,28,270.91~5153.07,5.445771357171692,1.056056094057,1.0
3,70,1088028,28,9.694947869728912,1129.0488,10.075019421853344,46,270.91~5153.07,8.791857882736968,0.9068494231091523,0.8726392987061524
3,70,1094242,28,10.665781450136326,287.52026,12.96401134759837,47,270.91~5153.07,12.012703941281394,1.126284463772493,0.9266193633428739
3,70,1095875,28,5.279642067948914,492.66498,6.8555906394482165,12,270.91~5153.07,5.779642067948914,1.0947033896550198,0.8430553065248508
3,70,611366,28,6.87258267581315,402.19452,8.872561206021395,8,270.91~5153.07,8.193052949825963,1.1921359605698127,0.9234146442704413
3,70,721670,28,11.51599698489557,673.0999,12.391784982164106,54,270.91~5153.07,12.035577795056083,1.0451181787249508,0.9712545700542154
3,70,984879,28,9.236095403304654,273.999,9.236095403304654,5,270.91~5153.07,9.236095403304654,1.0,1.0
3,70,987720,28,11.070416818176868,378.44174,12.555942404131972,29,270.91~5153.07,12.164795195014634,1.0988561130815662,0.968847642293372
3,75,1017028,638,13.630678014265037,9.050874,13.630678014265037,16,0.23~10.61,13.630678014265037,1.0,1.0
3,75,1062335,638,5.04874325232433,4.8582997,5.04874325232433,787,0.23~10.61,3.8868528072345416,0.7698654126341481,0.7698654126341481
3,75,1068703,638,9.225382728247943,8.632554,10.284430962969877,18,0.23~10.61,9.5940784482957,1.0399653576343038,0.9328740192666118
3,75,441793,638,8.869175541139924,5.7135143,8.869175541139924,704,0.23~10.61,7.5306962787678255,0.8490863940888841,0.8490863940888841
3,75,442189,638,8.749984529361274,5.7801065,9.665693084989062,255,0.23~10.61,8.749984529361274,1.0,0.9052619871564209
3,75,625363,638,13.630678014265037,5.0200357,13.630678014265037,209,0.23~10.61,13.630678014265037,1.0,1.0
3,75,644423,638,9.446445288998492,7.686781,10.502552615015546,316,0.23~10.61,10.472718989121848,1.1086412580315872,0.9971593928650218
3,75,1023133,390,9.60190569220774,11.2152405,10.86684663986721,18,10.61~17.86,10.12992547502119,1.0549911444393747,0.9321862920065075
3,75,1033403,390,12.028618022937074,13.116572,12.028618022937074,649,10.61~17.86,11.132553781739915,0.9255056366834098,0.9255056366834098
3,75,1047561,390,7.260338343982993,16.603628,9.106558954525523,53,10.61~17.86,7.609975037588393,1.0481570798825321,0.8356586802533794
3,75,1053465,390,12.630678014265037,13.150159,13.630678014265037,44,10.61~17.86,12.630678014265037,1.0,0.92663607790064
3,75,1059496,390,9.313413061707609,16.822538,10.087118676176692,389,10.61~17.86,10.087118676176692,1.08307433690987,1.0
3,75,1082240,390,7.475519087323785,16.263998,7.475519087323785,296,10.61~17.86,7.475519087323785,1.0,1.0
3,75,1096713,390,6.032760767290031,12.808146,6.333790762954012,894,10.61~17.86,2.3685395945103433,0.3926128825384057,0.37395292695233934
3,75,1099683,390,6.949119036855944,15.645576,7.522078789105983,17,10.61~17.86,6.949119036855944,1.0,0.9238295997271604
3,75,13989,390,13.630678014265037,17.25892,13.630678014265037,19,10.61~17.86,13.630678014265037,1.0,1.0
3,75,186932,390,13.630678014265037,13.600429,13.630678014265037,466,10.61~17.86,13.040583192283169,0.9567083294488865,0.9567083294488865
3,75,449124,390,13.341613187947148,13.130324,13.341613187947148,542,10.61~17.86,13.014183141815328,0.9754579868626666,0.9754579868626666
3,75,456357,390,6.9304121453228875,16.222946,6.9304121453228875,302,10.61~17.86,6.9304121453228875,1.0,1.0
3,75,507070,390,13.630678014265037,14.935675,13.630678014265037,114,10.61~17.86,13.630678014265037,1.0,1.0
3,75,508422,390,12.617233644385012,14.101533,13.315213137479308,221,10.61~17.86,12.617233644385012,1.0,0.947580298874102
3,75,94516,390,12.36666812285831,13.365724,12.36666812285831,938,10.61~17.86,12.11289545345904,0.9794793013867492,0.9794793013867492
3,75,162886,418,8.429881493404688,18.124996,8.429881493404688,263,17.86~24.75,8.429881493404688,1.0,1.0
3,75,239850,418,10.587118676176692,20.24848,10.587118676176692,841,17.86~24.75,9.497023854194824,0.8970357417042262,0.8970357417042262
3,75,678761,418,13.630678014265037,20.605513,13.630678014265037,56,17.86~24.75,13.630678014265037,1.0,1.0
3,75,695238,418,5.174489091659804,22.49669,5.174489091659804,738,17.86~24.75,4.84115575832647,0.9355814018681385,0.9355814018681385
3,75,723670,418,9.994336092487124,20.361897,9.994336092487124,969,17.86~24.75,8.95065287345995,0.8955725313448559,0.8955725313448559
3,75,842171,418,12.583506583741936,23.981398,12.985406000839124,104,17.86~24.75,12.884536579405916,1.0239225841907147,0.9922320933649137
3,75,975638,418,1.3010299956639813,21.930477,1.9871369406794797,4,17.86~24.75,1.3010299956639813,1.0,0.654725886792235
3,75,1056025,385,9.875297156964743,30.7287,11.375870900508426,34,24.75~34.28,9.875297156964743,1.0,0.8680915284053885
3,75,1059606,385,11.780006876302298,34.141556,12.973440831493033,53,24.75~34.28,11.768041706956206,0.9989842816331319,0.9070871683007394
3,75,1086366,385,10.71804842974815,28.519598,10.71804842974815,326,24.75~34.28,10.71804842974815,1.0,1.0
3,75,1091922,385,13.297344680931705,34.262974,13.297344680931705,31,24.75~34.28,13.297344680931705,1.0,1.0
3,75,1095638,385,10.1987182650296,28.316648,10.1987182650296,985,24.75~34.28,9.278723685140251,0.9097931175289037,0.9097931175289037
3,75,1097337,385,11.494742863466495,33.48488,12.359481644494752,7,24.75~34.28,11.810207740252224,1.02744427435505,0.955558499940231
3,75,1098356,385,9.929162120439162,24.832306,9.934074896398952,695,24.75~34.28,8.47374322944076,0.8534197676153937,0.8529977192453467
3,75,19767,385,11.46829490245427,32.240513,12.99974826069358,45,24.75~34.28,12.12912020631406,1.057621931549595,0.9330273143048486
3,75,290499,385,12.973440831493033,25.71802,12.99974826069358,43,24.75~34.28,12.829648018601056,0.9889163703939728,0.9869151126097692
3,75,622062,385,9.315508247102477,31.430056,9.38961038001162,41,24.75~34.28,9.315508247102477,1.0,0.9921080715908203
3,75,918454,385,10.270934426425436,32.49631,10.270934426425436,158,24.75~34.28,10.270934426425436,1.0,1.0
3,75,1039681,315,2.0,48.24467,2.5,11,34.28~48.50,2.0,1.0,0.8
3,75,1074453,315,8.964720516525471,43.971775,9.636471187836268,381,34.28~48.50,8.983427408058525,1.0020867233394024,0.9322320622302016
3,75,1075557,315,10.411115146882656,45.215656,10.700179973200544,29,34.28~48.50,10.411115146882656,1.0,0.9729850500606649
3,75,142831,315,9.986341876010774,36.169765,11.172043597772824,55,34.28~48.50,10.287371871674756,1.0301441708486985,0.9208137957611954
3,75,195826,315,9.463023266059492,40.399033,9.764053261723474,45,34.28~48.50,9.474988435405583,1.001264412969268,0.970394996978246
3,75,236157,315,12.368818507122125,38.945686,12.368818507122125,552,34.28~48.50,11.188628863158383,0.9045834779381577,0.9045834779381577
3,75,401825,315,13.630678014265037,44.189354,13.630678014265037,0,34.28~48.50,13.630678014265037,1.0,1.0
3,75,654870,315,13.630678014265037,46.44663,13.630678014265037,323,34.28~48.50,13.341613187947148,0.9787930706003494,0.9787930706003494
3,75,782873,315,11.025567000601916,35.84685,13.008279854613816,32,34.28~48.50,11.025567000601916,1.0,0.8475807042766945
3,75,926872,315,11.197146443228371,41.07021,12.774470827157014,28,34.28~48.50,11.197146443228371,1.0,0.8765252662697043
3,75,1030588,184,4.184818934934552,57.127365,5.316217416029574,46,48.50~65.80,4.392789260714372,1.049696373729267,0.8262997761282559
3,75,1093086,184,6.674489091659804,49.12218,7.319761105085714,11,48.50~65.80,6.385424265341916,0.9566910931536179,0.8723541893881444
3,75,194846,184,10.533513306533877,58.331875,11.510546831491894,15,48.50~65.80,10.533513306533877,1.0,0.9151184092935589
3,75,250155,184,13.630678014265037,63.800213,13.630678014265037,35,48.50~65.80,13.630678014265037,1.0,1.0
3,75,278920,184,5.9157110250334455,51.99981,6.231175901819174,44,48.50~65.80,5.942111075501287,1.0044627011624003,0.9536099075242771
3,75,422827,184,12.098553193604586,54.828766,12.143541073585558,111,48.50~65.80,11.753606825834458,0.9714886265944205,0.9678895764103538
3,75,719737,184,3.511434517427894,50.375954,4.564953991329102,25,48.50~65.80,3.1342774332557095,0.8925917364255878,0.6865956237914138
3,75,960544,184,12.56205645294097,53.77952,13.630678014265037,27,48.50~65.80,12.56205645294097,1.0,0.9216017310213247
3,75,1055889,212,6.2539638598522584,85.57659,7.855412122439317,95,65.80~94.20,6.474235896161738,1.035221187913082,0.8241752049733724
3,75,159901,212,4.48013918336325,82.24858,7.150153529714167,16,65.80~94.20,3.8323974581616858,0.8554192852742348,0.5359881353925121
3,75,394782,212,12.567907573478063,67.19221,12.567907573478063,696,65.80~94.20,10.42173520067207,0.8292339150126278,0.8292339150126278
3,75,633712,212,8.992245163212285,67.32898,11.107144242513796,21,65.80~94.20,10.897688269365618,1.2118984827002486,0.981142229850004
3,75,72935,212,13.630678014265037,73.40034,13.630678014265037,49,65.80~94.20,13.630678014265037,1.0,1.0
3,75,75231,212,9.201077863174971,68.25085,9.201077863174971,244,65.80~94.20,8.622948210539196,0.9371671817983852,0.9371671817983852
3,75,884378,212,8.737888753550665,87.06828,13.630678014265037,112,65.80~94.20,13.630678014265037,1.5599509674148888,1.0
3,75,1000391,171,9.06224225827443,140.42195,10.244901614013823,30,94.20~141.02,9.06224225827443,1.0,0.8845611797655867
3,75,1093680,171,11.746512968738196,137.72581,11.746512968738196,11,94.20~141.02,11.746512968738196,1.0,1.0
3,75,128500,171,8.907791438545377,115.79342,9.794558350038312,64,94.20~141.02,8.907791438545377,1.0,0.9094633081144016
3,75,135081,171,12.643541073585558,118.643974,12.643541073585558,128,94.20~141.02,12.643541073585558,1.0,1.0
3,75,243139,171,12.71068343437569,113.68123,12.71068343437569,514,94.20~141.02,11.630044537041115,0.914981841620568,0.914981841620568
3,75,341089,171,8.440741988597637,120.93216,8.989705221640826,98,94.20~141.02,8.122510742687162,0.9622981905689849,0.9035347147016484
3,75,1056286,104,7.105165649733196,229.23796,7.105165649733196,245,141.02~270.91,7.093200480387102,0.9983159900928499,0.9983159900928499
3,75,1057939,104,12.102658231451583,173.66869,12.102658231451583,36,141.02~270.91,12.102658231451583,1.0,1.0
3,75,1082488,104,12.55428468658914,173.3968,12.55428468658914,84,141.02~270.91,12.55428468658914,1.0,1.0
3,75,1083589,104,7.386903465875848,164.50964,8.616481105141165,137,141.02~270.91,8.312981397701531,1.1253675421783624,0.9647768382781521
3,75,1087736,104,11.078501186514847,147.08966,11.078501186514847,564,141.02~270.91,8.07885822053265,0.7292374739614171,0.7292374739614171
3,75,162163,104,10.71259827634447,178.61482,10.71259827634447,59,141.02~270.91,10.71259827634447,1.0,1.0
3,75,162879,104,7.917549086002367,265.11154,7.992018456967737,22,141.02~270.91,7.62848425968448,0.9634906177179334,0.9545128431270934
3,75,179286,104,8.448194706128888,142.44278,8.448194706128888,187,141.02~270.91,8.147164710464907,0.9643675357712111,0.9643675357712111
3,75,353617,104,8.083396470111653,143.81728,8.757507548908396,48,141.02~270.91,8.404826558493527,1.0397642364283828,0.9597281545639283
3,75,389504,104,6.8300909483604615,221.81499,6.842056117706555,69,141.02~270.91,6.842056117706555,1.0017518316280936,1.0
3,75,432793,104,10.68147308166749,255.41946,10.68147308166749,18,141.02~270.91,10.68147308166749,1.0,1.0
3,75,619828,104,3.5177825608059994,173.63426,3.5177825608059994,496,141.02~270.91,3.4199945798893454,0.9722018120147117,0.9722018120147117
3,75,624080,104,13.630678014265037,146.8839,13.630678014265037,16,141.02~270.91,13.630678014265037,1.0,1.0
3,75,996879,104,12.305962170593546,267.20047,12.305962170593546,15,141.02~270.91,12.305962170593546,1.0,1.0
3,75,999633,104,11.31955861672984,227.51985,11.31955861672984,29,141.02~270.91,11.31955861672984,1.0,1.0
3,75,1002683,43,7.511348621686288,982.0963,7.814848329125923,14,270.91~5153.07,7.511348621686288,1.0,0.9611637110974384
3,75,1010067,43,11.66298135193439,371.83923,11.765977218434,20,270.91~5153.07,11.493123131120882,0.985436123432939,0.9768099085823801
3,75,1035058,43,8.947030576986766,324.0325,9.236095403304654,9,270.91~5153.07,9.236095403304654,1.032308465231069,1.0
3,75,1057117,43,9.87045873230197,733.3429,9.87045873230197,10,270.91~5153.07,9.87045873230197,1.0,1.0
3,75,1071874,43,5.860596036675301,791.6035,7.8461611555535535,0,270.91~5153.07,5.860596036675301,1.0,0.7469380147165523
3,75,1085598,43,13.028618022937074,599.3155,13.028618022937074,17,270.91~5153.07,13.028618022937074,1.0,1.0
3,75,1087139,43,5.156706530853804,520.9829,5.445771357171692,28,270.91~5153.07,5.445771357171692,1.056056094057,1.0
3,75,1088028,43,9.694947869728912,1129.0488,10.075019421853344,46,270.91~5153.07,9.107322759522695,0.9393885229603975,0.9039508886472561
3,75,1094242,43,10.665781450136326,287.52026,12.96401134759837,47,270.91~5153.07,12.918263640048991,1.211187731573468,0.9964711765268661
3,75,1095875,43,5.279642067948914,492.66498,6.8555906394482165,12,270.91~5153.07,5.726122594047705,1.084566438473024,0.8352486160854817
3,75,611366,43,6.87258267581315,402.19452,8.872561206021395,8,270.91~5153.07,8.193052949825963,1.1921359605698127,0.9234146442704413
3,75,721670,43,11.51599698489557,673.0999,12.391784982164106,54,270.91~5153.07,12.035577795056083,1.0451181787249508,0.9712545700542154
3,75,984879,43,9.236095403304654,273.999,9.236095403304654,5,270.91~5153.07,9.236095403304654,1.0,1.0
3,75,987720,43,11.070416818176868,378.44174,12.555942404131972,29,270.91~5153.07,10.53333478952498,0.9514849316450276,0.8389123213928266
3,80,1017028,685,13.630678014265037,9.050874,13.630678014265037,16,0.23~10.61,13.630678014265037,1.0,1.0
3,80,1062335,685,5.04874325232433,4.8582997,5.04874325232433,787,0.23~10.61,3.8868528072345416,0.7698654126341481,0.7698654126341481
3,80,1068703,685,9.225382728247943,8.632554,10.284430962969877,18,0.23~10.61,9.5940784482957,1.0399653576343038,0.9328740192666118
3,80,441793,685,8.869175541139924,5.7135143,8.869175541139924,704,0.23~10.61,7.5306962787678255,0.8490863940888841,0.8490863940888841
3,80,442189,685,8.749984529361274,5.7801065,9.665693084989062,255,0.23~10.61,8.749984529361274,1.0,0.9052619871564209
3,80,625363,685,13.630678014265037,5.0200357,13.630678014265037,209,0.23~10.61,13.630678014265037,1.0,1.0
3,80,644423,685,9.446445288998492,7.686781,10.502552615015546,316,0.23~10.61,10.472718989121848,1.1086412580315872,0.9971593928650218
3,80,1023133,502,9.60190569220774,11.2152405,10.86684663986721,18,10.61~17.86,9.60190569220774,1.0,0.883596319191735
3,80,1033403,502,12.028618022937074,13.116572,12.028618022937074,649,10.61~17.86,11.132553781739915,0.9255056366834098,0.9255056366834098
3,80,1047561,502,7.260338343982993,16.603628,9.106558954525523,53,10.61~17.86,8.565528013564048,1.179769813436137,0.9405888718600335
3,80,1053465,502,12.630678014265037,13.150159,13.630678014265037,44,10.61~17.86,12.630678014265037,1.0,0.92663607790064
3,80,1059496,502,9.313413061707609,16.822538,10.087118676176692,389,10.61~17.86,9.313413061707609,1.0,0.9232976591921748
3,80,1082240,502,7.475519087323785,16.263998,7.475519087323785,296,10.61~17.86,7.475519087323785,1.0,1.0
