query_id	NQC	UEF	RSD	OddsRatio	WIG	Scaled NQC	QV-NQC Variant	DenseQPP	SMV	Sigma_max	Sigma_x	max_dcg_value_mono_1000	max_dcg_value_mono_1000_depth	initial_splade_retrieved_dcg_value	mono_1000_reranked_all_dcg_value
1095110	515.0691	1706.7258	59.636364	14.781192	20.925156	515.0691	515.0691	0.009760867	57.59097	4.3923035	4.3923035	12.75151836596528	13	11.763483535311373	12.75151836596528
1095638	28.316648	98.72514	2.8692987	6.6847706	12.617279	28.316648	28.316648	0.008277277	8.884554	1.3991859	1.3991859	12.887618019922474	14	12.351042671841812	11.607982677499248
1095656	135.65439	488.2383	11.970637	6.393398	8.667028	135.65439	135.65439	0.009881036	20.34321	2.3004506	2.3004506	11.146660499299337	61	10.202330357464355	10.196832293516293
1095686	59.240417	209.23122	4.5867925	5.1589694	11.519267	59.240417	59.240417	0.01039413	9.662793	3.0395758	1.9094663	11.801690160182238	10	11.635947824242626	11.78725527906049
1095754	206.83864	733.8968	17.816576	9.334322	15.831945	206.83864	206.83864	0.008611094	27.11911	3.6567707	3.3898776	10.193438251013582	41	8.807483333753467	10.122769693530294
1095821	6.1620417	20.903313	0.66474086	5.8462276	8.504083	6.1620417	6.1620417	0.010115312	4.445975	0.7804009	0.7804009	11.21804842974815	0	11.21804842974815	10.375019373352458
1095875	492.66498	1622.6855	29.180285	17.14421	13.521589	492.66498	492.66498	0.010200512	51.12464	4.228571	4.2019897	6.140213886735539	93	5.208254137500101	4.892789260714372
1095927	24.205645	81.557625	3.0591564	11.564282	12.7446995	24.205645	24.205645	0.0096812975	10.6226015	1.3348696	1.3348696	13.630678014265037	0	13.630678014265037	13.630678014265037
1096044	20.954517	71.51655	2.6588356	5.6282487	10.236292	20.954517	20.954517	0.009144922	7.02339	1.1240298	1.1240298	13.630678014265037	0	13.630678014265037	13.630678014265037
1096092	34.165123	114.98905	4.2737308	5.4435573	11.184936	34.165123	34.165123	0.009414445	9.049124	1.7395306	1.4361848	12.66569555439472	15	11.733735805159283	11.628320845822508
1096097	76.37038	268.40738	8.6179	7.6993127	11.831277	76.37038	76.37038	0.010184346	15.70644	1.9949727	1.9338053	13.200001456191645	0	13.200001456191645	4.831747744223561
1096266	59.852165	219.63039	6.867742	7.6839514	10.145871	59.852165	59.852165	0.009443731	13.611328	1.5897043	1.5501517	13.630678014265037	0	13.630678014265037	13.630678014265037
1096318	52.175747	177.23308	5.2523584	7.5056186	8.723099	52.175747	52.175747	0.00988682	11.323412	1.6546308	1.6445993	13.274470827157014	21	12.363007841187907	12.6401074981597
1096395	21.627907	74.344315	1.4491973	6.7371945	35.82093	21.627907	21.627907	0.009960944	8.685772	1.9207014	1.8801912	13.630678014265037	11	13.297344680931705	13.630678014265037
1096499	76.70917	264.12238	6.7216444	5.8995395	9.200647	76.70917	76.70917	0.00901923	14.304167	1.9671472	1.9671472	9.821739697866311	0	9.821739697866313	8.853231041302845
1096584	139.50061	467.17584	14.689466	8.961453	11.427228	139.50061	139.50061	0.008122153	21.298079	2.6807973	2.5492883	4.156706530853804	8	4.043559338088346	2.862636307308832
1096713	12.808146	44.398647	1.3038814	8.133738	11.648479	12.808146	12.808146	0.008787414	6.6061683	0.8595533	0.8595533	6.920982661428224	6	6.7771898485362465	5.9612802155739235
1096895	68.24048	233.27452	6.462964	9.059438	15.450707	68.24048	68.24048	0.0097619295	13.58692	3.1243308	1.9444746	13.630678014265037	0	13.630678014265037	13.630678014265037
1097016	132.1431	463.66995	10.572162	10.87035	10.941673	132.1431	132.1431	0.010303166	20.851446	3.0829532	2.2318814	9.575567566134533	532	6.246777381488702	9.575567566134533
1097114	62.70371	215.89384	4.5285735	10.740166	21.268257	62.70371	62.70371	0.008850749	14.587213	2.5912945	2.1406662	12.63929550392688	13	11.395311178857257	11.388437302479854
1097182	55.653175	185.96942	4.6338053	8.874031	16.460453	55.653175	55.653175	0.006712744	13.02149	3.0518675	2.2239223	13.329648018601056	13	12.297344680931705	13.329648018601056
1097191	53.0428	179.15826	4.441359	8.685119	8.780946	53.0428	53.0428	0.010844817	9.978192	2.5767376	1.478439	11.80814325173002	19	10.161509439725016	10.61660016716109
1097213	17.03897	62.935738	1.2915146	5.967028	12.381927	17.03897	17.03897	0.009433103	5.7750363	1.397783	1.1868339	12.99974826069358	13	12.487587081975601	12.100734274741058
1097262	99.79567	341.16925	10.478489	6.2551517	13.068823	99.79567	99.79567	0.0074166907	18.303297	2.3863103	2.3863103	11.04785556638833	14	10.017795234250086	10.388148671840673
1097337	33.48488	111.126884	4.6144924	9.221955	8.237872	33.48488	33.48488	0.01070153	9.368424	1.0799809	1.0799809	12.143541073585558	20	11.405486476470077	11.205678037148607
1097422	21.932611	74.1658	1.8670288	9.026986	5.4542212	21.932611	21.932611	0.009284653	9.287182	0.97134024	0.97134024	7.812574626722156	12	7.7930484526317185	7.432503074597723
1097445	391.85983	1332.8218	28.235468	8.288939	12.14763	391.85983	391.85983	0.0092507545	34.882065	3.752448	3.367787	9.35130708459232	0	9.35130708459232	9.279919154143506
1097525	70.7006	252.5836	4.708826	9.408614	15.766613	70.7006	70.7006	0.009662171	14.800024	2.2937684	2.020634	13.200001456191645	29	8.866754018599917	12.609906634209775
1097611	270.57214	920.7889	20.66555	9.825192	12.417559	270.57214	270.57214	0.009755673	30.42959	3.2408497	3.2343197	9.49992677770248	27	9.154261036966826	7.984158325468644
1097908	20.905844	75.6108	2.334057	7.6345043	12.728189	20.905844	20.905844	0.009080187	8.32107	1.1960313	1.1960313	13.630678014265037	15	13.329648018601056	12.999748260693579
1098006	95.06724	308.20032	10.494556	8.012109	9.225795	95.06724	95.06724	0.00953005	19.266542	2.1099339	2.1099339	12.643541073585558	15	11.885881694962595	12.643541073585558
1098036	82.63979	282.2731	10.069398	9.426301	10.614719	82.63979	82.63979	0.008924478	16.072071	2.1860752	1.8930205	9.527046201135848	15	8.089832878637022	9.527046201135848
1098356	24.832306	87.17716	2.5171864	14.572371	11.671023	24.832306	24.832306	0.010916394	9.783297	0.99709576	0.99709576	7.742443446682758	0	7.742443446682758	7.3973119165676415
1098736	33.132095	111.993286	3.205838	7.2005363	7.68984	33.132095	33.132095	0.00882499	7.676843	1.6741384	1.1849242	11.067788511458142	12	11.032051598362932	6.715224113657537
1098814	11.046343	39.592766	0.8708732	6.3578134	14.250153	11.046343	11.046343	0.010268595	5.2789745	1.2049654	1.1109556	9.267931593325924	12	8.296801355569418	7.381898068648764
1098828	20.056091	67.98159	2.2285733	8.793253	8.886403	20.056091	20.056091	0.010419613	8.346483	0.89730316	0.89730316	12.71068343437569	11	11.976874406918892	12.421618608057804
1098851	546.55084	1877.4067	44.151833	14.20627	15.7661085	546.55084	546.55084	0.010121331	59.145332	4.806954	3.9436684	5.32761876717915	27	4.107877382787868	5.024407690378696
1098854	14.832209	52.295605	2.4881122	5.2620597	11.749469	14.832209	14.832209	0.010094306	6.4887857	0.9047642	0.9047642	10.467011711292225	13	9.478710641470624	10.220112918270354
1098921	41.590595	138.68224	3.1647823	8.306127	12.269457	41.590595	41.590595	0.009408894	11.760697	1.6099277	1.5836744	11.077689192282028	16	9.499088342717029	10.419921357591825
1099107	36.647984	127.997025	2.3737712	5.4457207	11.692119	36.647984	36.647984	0.009860615	8.623715	2.103138	1.7202836	12.567907573478063	15	11.638395144546793	12.220951353255806
1099487	910.9218	3376.279	100.77696	16.35451	11.14783	910.9218	910.9218	0.011414815	59.97584	4.9995437	4.9789553	10.379186335594092	7	10.245791126367012	10.063721458808363
1099528	52.51323	193.85147	6.9489965	10.449238	8.968641	52.51323	52.51323	0.010409349	11.012271	2.4520502	1.5194676	11.461108424090712	3	11.330178670519254	9.473971483411232
1099683	15.645576	53.962456	1.8764682	8.480049	13.667854	15.645576	15.645576	0.011960341	8.018736	1.1274796	1.1274796	6.049376729548252	36	4.615039889804454	5.680025140805087
1099776	335.59274	1248.5508	33.734898	13.582401	20.498955	335.59274	335.59274	0.011693034	47.198814	4.495884	4.356258	12.680849808481996	14	12.368911128389415	12.058451648830772
1100035	53.86484	204.47076	6.165184	10.76681	14.524796	53.86484	53.86484	0.008004374	15.575543	2.1011186	2.1011186	11.609547773774786	10	11.192000514189608	10.855937955438616
1100039	128.89354	450.45273	29.177649	11.700178	11.763257	128.89354	128.89354	0.008201965	26.160273	1.9951476	1.9951476	4.1342774332557095	73	3.2881669363434614	3.5177825608059994
1100209	42.719646	154.69508	6.2286696	7.1161246	14.693521	42.719646	42.719646	0.010009452	11.7059765	1.6531854	1.5697719	11.760855228592648	0	11.760855228592648	10.967623440033128
1100219	11.608434	39.51188	1.6102738	5.0148396	9.120056	11.608434	11.608434	0.010489451	6.100259	0.9345853	0.9345853	10.776659196618048	11	10.01907842541213	9.194729819796866
1100293	460.71216	1771.4523	60.126186	16.538147	11.969209	460.71216	460.71216	0.00939921	48.953167	3.9018013	3.861134	8.522078789105983	20	8.282452370189278	8.522078789105983
1100405	22.976118	83.45041	1.574352	9.192939	13.348166	22.976118	22.976118	0.008649622	7.1398153	2.1015003	1.4172627	9.258680626440162	11	8.29304845263172	8.6566206351122
1100442	221.99524	843.5998	17.414656	14.110165	11.238464	221.99524	221.99524	0.009351026	34.363434	2.713489	2.713081	10.79251780071352	0	10.79251780071352	10.261872180587
1100454	34.59212	127.00938	2.8785396	9.070182	9.39314	34.59212	34.59212	0.008387695	10.495149	1.3071095	1.3071095	7.648089041191962	13	7.041378256951873	6.9862010655078315
1100467	47.764393	165.404	8.141923	6.1440287	9.325276	47.764393	47.764393	0.010948584	11.760698	1.420654	1.420654	12.96401134759837	11	12.75151836596528	12.584930306715659
1100646	213.96368	736.82404	30.302551	12.284737	13.860613	213.96368	213.96368	0.010575208	33.833775	2.943723	2.943723	11.579753680804236	0	11.579753680804235	9.721010808244781
1100691	99.72377	348.75327	9.174159	13.246133	10.148189	99.72377	99.72377	0.009978648	17.947197	2.848847	2.294853	12.954760380712608	54	11.692814977828087	12.954760380712607
1100797	33.713116	122.25647	3.1825953	10.002672	13.321235	33.713116	33.713116	0.009550477	9.874844	2.3314629	1.6836151	13.630678014265037	0	13.630678014265037	13.630678014265037
1100827	74.186264	259.68158	5.1765714	11.300006	11.070281	74.186264	74.186264	0.009625689	17.014408	2.4086442	1.9797914	3.403378617631125	31	0.879159648299757	3.403378617631125
1100952	104.187386	347.77103	8.538008	8.528825	14.745349	104.187386	104.187386	0.0099038165	19.999134	2.1314662	2.130254	13.630678014265037	13	12.36666812285831	13.630678014265037
1101002	16.464186	55.919144	1.3342434	4.8318734	6.562785	16.464186	16.464186	0.007954585	6.761275	1.0216223	1.0216223	12.391784982164106	11	11.324642621373972	12.239264565980005
1101211	34.932415	119.98599	3.0078049	11.67838	12.741496	34.932415	34.932415	0.008562163	11.500195	1.4180008	1.3128037	4.325882442219271	23	3.99420682642877	2.39622283614023
1101263	16.035706	56.953983	2.2489293	6.378315	16.207867	16.035706	16.035706	0.011509095	6.910607	1.33657	1.1842394	12.99974826069358	11	11.368818507122123	12.999748260693579
1101423	66.99248	219.57784	8.58673	13.244027	15.102959	66.99248	66.99248	0.010407697	17.442804	2.2050407	2.11805	11.648724987821542	27	9.781843110854032	10.99148780504954
1101444	86.92172	287.76724	8.710565	13.7225485	10.801965	86.92172	86.92172	0.00882369	20.759348	2.2895253	1.8521821	13.243825207030495	13	12.643541073585558	13.243825207030495
1101480	308.76752	998.60406	28.513386	13.923832	11.918765	308.76752	308.76752	0.010460195	30.711771	4.5664024	4.357395	9.225382728247943	12	8.162407329699445	8.909917851462216
1101871	150.25488	552.41925	10.717393	10.323442	11.02193	150.25488	150.25488	0.009773852	22.138813	2.9557393	2.5294883	9.16584763065099	15	8.435472178620046	8.042505322576506
1101990	8.985914	30.446358	0.76519567	5.0723624	12.037153	8.985914	8.985914	0.008983787	4.377199	1.3341656	1.007713	10.49992677770248	0	10.499926777702479	10.38343190525277
1102002	14.547649	51.438118	2.3373263	4.7073555	12.163228	14.547649	14.547649	0.009258314	5.751298	1.1456338	1.1456338	10.462618042806044	0	10.462618042806044	9.946407303801271
1102249	138.55684	495.83255	7.5423803	10.148161	9.69864	138.55684	138.55684	0.01029939	21.619194	2.4206722	2.1193256	10.71804842974815	87	8.938413087324925	10.71804842974815
1102424	75.877594	260.10693	7.7099833	12.768755	12.902647	75.877594	75.877594	0.010392833	18.102577	3.1429605	2.3865955	13.630678014265037	0	13.630678014265037	13.630678014265037
114451	15.640678	55.989155	1.1876719	9.043162	12.13403	15.640678	15.640678	0.009919751	6.3135004	1.608371	1.1153268	13.315213137479308	11	13.008279854613816	13.315213137479308
114688	205.7213	639.38666	30.122091	16.820131	16.5844	205.7213	205.7213	0.011159269	30.19867	3.752359	3.6988258	9.433720292083994	241	8.909277085913736	7.102310636769923
116491	35.06196	125.72387	2.5493882	9.470619	8.344139	35.06196	35.06196	0.009586018	12.368862	1.4009924	1.3698217	13.315213137479308	14	12.941137493823682	10.329648018601056
117956	174.9838	609.01263	22.489317	12.714066	14.001193	174.9838	174.9838	0.007719329	30.919445	2.7644513	2.7644513	13.630678014265037	12	12.985406000839125	13.630678014265037
118658	4.791248	16.515638	1.0918666	9.785006	11.53733	4.791248	4.791248	0.009528161	4.928702	0.59142405	0.59142405	11.470119592561412	0	11.470119592561412	7.669267192226599
119647	162.57642	606.6087	16.408356	10.864199	12.627517	162.57642	162.57642	0.010877128	26.186647	3.092451	3.092451	12.1559114661851	11	11.961108424090712	12.155911466185099
119755	45.690304	151.81021	4.56123	9.647762	13.049709	45.690304	45.690304	0.010306941	13.376253	1.9817419	1.9354007	5.492056442164959	0	5.492056442164959	0.93786303643695
1215	112.30188	368.92136	6.785821	20.205757	6.9028316	112.30188	112.30188	0.011288818	19.151482	2.3289437	1.8362832	10.99992677770248	13	10.342689594930476	10.999926777702479
121719	341.13525	1126.3435	33.309834	14.403999	13.115251	341.13525	341.13525	0.0084968	44.094875	3.9758313	3.3714607	13.630678014265037	0	13.630678014265037	13.200001456191645
128500	115.79342	368.99637	9.050939	14.722267	13.575352	115.79342	115.79342	0.009801475	22.675655	3.0944602	2.7756705	9.641600466002178	11	9.416323032465613	7.30768582210934
129341	19.899656	68.93896	1.8637816	7.2303004	11.357121	19.899656	19.899656	0.009032816	8.158482	1.3744437	1.3744437	13.630678014265037	11	13.028618022937074	12.763483535311373
129524	82.91284	279.223	6.83895	8.983346	11.562787	82.91284	82.91284	0.010762739	15.622848	2.734709	2.1422806	6.674489091659804	4	6.605165649733196	6.399766525196368
130670	4.671162	16.251734	0.6012692	5.3187084	10.2023535	4.671162	4.671162	0.010030224	3.6510136	0.73247325	0.73247325	13.630678014265037	0	13.630678014265037	13.630678014265037
131754	80.048386	281.8637	5.2889686	9.045675	10.960653	80.048386	80.048386	0.008984732	16.71494	2.2102275	2.2099998	12.60946187803318	11	12.2501732504086	12.60946187803318
132263	117.763466	388.8805	25.700592	12.460615	15.889001	117.763466	117.763466	0.009131337	23.791489	2.906475	2.906475	12.99974826069358	18	12.71921502829593	12.365384931696266
135081	118.643974	394.77258	9.953345	14.212529	12.463012	118.643974	118.643974	0.008627995	21.877378	2.8635027	2.2587554	12.053446251603688	359	11.024669110627489	12.053446251603688
135243	29.19186	99.71702	3.8721025	9.435481	9.570389	29.19186	29.19186	0.009815523	9.951063	1.2963456	1.2963456	11.667264906790288	57	10.26869142089433	10.857674280398495
135303	166.33878	575.2797	21.334467	15.8619	14.846419	166.33878	166.33878	0.010073772	28.505646	3.3089628	3.1397038	11.072253052728598	11	10.075019421853344	9.57751557438163
135321	10.364992	35.353577	1.9404784	10.642651	11.587056	10.364992	10.364992	0.009611757	6.3585925	1.0454562	0.8728604	13.630678014265037	11	13.052548361629261	13.630678014265037
135880	52.50066	168.00388	6.614242	8.441945	13.046111	52.50066	52.50066	0.008383085	14.592249	2.2289472	2.2289472	9.582401909588787	6	8.807679343125354	5.564276082073533
136341	12.917017	46.018097	1.0157182	7.247528	9.630539	12.917017	12.917017	0.010074362	5.443054	1.1670283	0.93787235	13.630678014265037	0	13.630678014265037	13.630678014265037
137338	87.39544	320.06796	22.867516	9.331835	11.21667	87.39544	87.39544	0.008844486	19.335743	1.9088588	1.9088588	12.012703941281394	15	11.377350101042358	11.723639114963508
138272	48.296352	181.18372	3.9254408	7.6259007	7.896566	48.296352	48.296352	0.009995998	12.357274	1.7776722	1.548739	6.983931619224095	0	6.983931619224095	4.121688990724121
138403	63.68071	216.39256	5.159551	11.816848	12.675681	63.68071	63.68071	0.0067438856	16.684027	2.1935506	2.1935506	13.274470827157014	15	11.11289545345904	11.93015020197804
139574	93.746605	343.71677	11.133016	12.278654	14.75901	93.746605	93.746605	0.0110995	21.019566	2.6349409	2.6349409	13.630678014265037	0	13.630678014265037	13.630678014265037
13989	17.25892	58.67839	3.2102957	8.351578	9.042485	17.25892	17.25892	0.009079597	7.0472474	0.94228274	0.94228274	13.630678014265037	12	12.739553196619186	13.630678014265037
142831	36.169765	124.7186	5.4967203	6.4248805	7.9680214	36.169765	36.169765	0.01075979	8.732638	2.2514913	1.4561915	10.71804842974815	0	10.71804842974815	9.998307045356869
144815	39.72355	138.51292	3.7443118	9.096445	15.399163	39.72355	39.72355	0.00961341	13.202629	1.4102042	1.4102042	13.630678014265037	0	13.630678014265037	13.630678014265037
146055	24.41883	85.03752	1.81111	5.810983	11.42226	24.41883	24.41883	0.00924922	8.868288	1.3103323	1.3103323	13.630678014265037	0	13.630678014265037	13.630678014265037
147649	14.450162	50.85336	1.7920917	7.485163	7.2868934	14.450162	14.450162	0.010735732	6.4457903	0.8737827	0.8737827	9.443325863284713	13	9.075153506830597	9.443325863284713
148186	127.252266	451.70847	18.295326	10.418623	14.85305	127.252266	127.252266	0.0104120625	21.718775	2.2353969	2.2353969	13.630678014265037	18	13.315213137479308	12.6401074981597
149142	25.06683	87.108986	1.8895562	5.705829	18.666334	25.06683	25.06683	0.009502655	8.859496	1.639452	1.639452	5.219476971640775	6	5.188831351514256	4.112882780014953
15177	50.44311	179.97977	4.852558	9.2126465	10.961868	50.44311	50.44311	0.009220163	11.894641	2.5156171	1.5975256	8.855590639448218	311	7.631682292815303	8.855590639448218
152682	557.52594	1820.4895	28.075739	23.035196	19.093811	557.52594	557.52594	0.012491441	55.280533	7.856529	4.802093	10.43203860319419	29	9.325461903931352	8.025059230734007
15486	31.674982	105.61077	1.7384503	9.272889	10.982602	31.674982	31.674982	0.0110389	8.816873	1.7685828	1.4345851	4.535787571736515	8	4.043559338088345	4.535787571736515
154968	14.056538	49.73725	1.3197296	8.595711	13.488358	14.056538	14.056538	0.009989507	6.9092655	1.1467906	1.1467906	7.997862289180274	53	7.594483671549149	7.997862289180274
154970	28.075552	101.117905	3.2438014	6.9544744	12.432655	28.075552	28.075552	0.008896003	9.105581	1.420349	1.3758533	11.495592842896537	14	10.808321768738919	10.910670390706061
155234	105.50012	386.5208	9.506804	8.487962	8.812097	105.50012	105.50012	0.009415507	19.63175	1.9298159	1.9298159	10.920452009510024	14	10.544195284717926	10.920452009510024
155778	92.4987	320.64523	13.128711	9.981134	14.424243	92.4987	92.4987	0.010039547	19.337498	2.1693432	2.1693432	13.341613187947148	31	12.61289545345904	13.341613187947148
157753	139.40392	460.72598	8.426292	19.684261	13.54927	139.40392	139.40392	0.008029681	25.35576	3.9398184	2.9160216	8.181558977409093	37	7.777282469803541	5.8541289312772715
158129	65.58601	216.383	6.8123336	10.630992	17.540428	65.58601	65.58601	0.008588638	17.174852	2.1358094	2.1358094	12.887618019922474	17	12.692814977828087	12.887618019922474
159901	82.24858	282.22812	5.658582	13.067976	9.642127	82.24858	82.24858	0.008761062	17.326706	1.8608127	1.8284953	5.110976315667412	15	4.541316332557239	4.48013918336325
161000	15.8753395	57.836277	3.3765776	8.391739	8.051105	15.8753395	15.8753395	0.01096804	6.7339716	0.8413729	0.8413729	12.200001456191645	8	11.99974826069358	12.200001456191645
162163	178.61482	579.543	9.421861	12.611752	9.043454	178.61482	178.61482	0.009507969	29.20888	2.6426659	2.640608	10.750963496158406	11	9.738073996085255	10.71259827634447
162879	265.11154	924.96063	27.151268	12.454943	19.477335	265.11154	265.11154	0.009993283	41.461193	3.1583004	3.1583004	7.917549086002367	12	7.718312842498654	7.917549086002367
162886	18.124996	63.961746	2.4058878	8.5047455	10.402067	18.124996	18.124996	0.009812336	8.692072	0.9894717	0.9894717	8.464720516525471	115	5.87636201950348	8.464720516525471
164510	20.320332	72.65242	2.138926	9.83731	11.404763	20.320332	20.320332	0.010125698	7.7827005	1.2045037	1.0320711	7.911201042624262	748	5.186454261005897	7.884800992156421
165007	69.70843	239.29558	9.961653	7.8000717	19.044043	69.70843	69.70843	0.009522138	16.736279	2.3809996	2.3050735	9.691648379280307	66	6.233192479796997	9.099083845522784
166158	19.161224	65.54707	1.9294876	5.2005367	9.031439	19.161224	19.161224	0.010184581	7.2258806	1.0550683	1.0550683	10.599083845522786	16	8.940384954579836	10.599083845522786
166839	3.2874079	11.3808365	0.818616	4.6415124	4.785183	3.2874079	3.2874079	0.008690158	3.0306814	0.4119731	0.4119731	9.656442118103298	0	9.656442118103298	8.71161930954734
16973	140.77264	523.69507	25.135374	12.331115	27.783388	140.77264	140.77264	0.007715189	30.13616	2.625103	2.625103	13.630678014265037	0	13.630678014265037	12.954760380712607
170049	36.25341	120.79412	4.7305613	5.1379247	10.170301	36.25341	36.25341	0.010079909	9.338599	1.505892	1.505892	11.693712867802514	6	11.619243496837143	11.330178670519254
17006	343.8684	1055.0472	37.211967	17.728008	16.679714	343.8684	343.8684	0.008669832	45.8221	4.6318583	3.5687027	11.21094055880164	18	9.43796833114833	8.39900916703362
171399	48.87391	165.37224	7.77561	11.209059	11.484225	48.87391	48.87391	0.008262026	14.595711	1.390868	1.390868	9.514892310742429	11	8.748701338199227	9.514892310742427
171782	24.754799	83.32815	1.8830744	5.94024	9.994277	24.754799	24.754799	0.009522375	7.8360415	1.2264472	1.1833214	12.1401074981597	22	11.549920054910537	11.824642621373972
173110	18.74917	66.03563	2.2378118	5.905884	14.44421	18.74917	18.74917	0.009428733	7.2724338	1.4434813	1.442429	6.366094100623364	18	3.0315941687422523	6.236447538213953
174352	12.415283	43.45223	1.8120334	16.599327	6.001273	12.415283	12.415283	0.008934638	9.1887	0.6842596	0.6842596	10.177127602416956	50	9.158013939904524	9.559820735734423
175421	1108.808	3797.18	57.359276	15.374353	16.814732	1108.808	1108.808	0.010355551	73.845825	6.2324905	6.1921177	9.178618068704216	0	9.178618068704216	8.529819858585153
177615	30.439888	108.60643	4.6189036	17.497572	7.9134145	30.439888	30.439888	0.0064838277	11.020189	0.9560004	0.9560004	12.524083822639216	4	12.32383062714115	10.833260111035813
178591	26.860155	91.28324	2.4241652	9.181216	10.896905	26.860155	26.860155	0.009371576	9.179152	1.274113	1.274113	13.274470827157014	27	12.815213137479308	12.973440831493033
178862	14.339492	48.608753	4.457547	9.822985	14.40659	14.339492	14.339492	0.010150007	8.041637	1.066588	1.066588	13.630678014265037	0	13.630678014265037	13.630678014265037
179286	142.44278	494.79984	6.920276	10.689738	12.72233	142.44278	142.44278	0.009703493	21.07012	4.260119	2.7384198	8.759414013255936	0	8.759414013255936	7.1541244825839145
185276	29.69376	106.742676	2.7223117	9.17153	6.280517	29.69376	29.69376	0.009448336	8.400751	1.5458088	1.0330755	13.630678014265037	0	13.630678014265037	12.898971460527664
186932	13.600429	50.78002	2.0021589	7.3495216	10.264112	13.600429	13.600429	0.008936647	6.6289372	0.9532723	0.9532723	13.630678014265037	11	13.297344680931705	13.630678014265037
189052	18.982262	61.57792	1.1837527	5.980694	9.193758	18.982262	18.982262	0.010062914	7.280431	1.0702997	1.0702997	13.630678014265037	12	13.200001456191645	13.630678014265037
190212	15.681742	55.966866	2.364868	6.5576196	11.62293	15.681742	15.681742	0.009798879	6.9769225	1.0610043	1.0610043	13.630678014265037	13	13.274470827157014	13.630678014265037
190383	33.371162	114.41308	3.5343292	6.0256166	8.101842	33.371162	33.371162	0.009747527	9.011745	1.2552093	1.2396466	11.49974826069358	20	10.333704867212408	10.9037501515102
191224	7.8719583	27.370327	1.347426	7.609996	9.462386	7.8719583	7.8719583	0.010610476	4.8435006	0.7407896	0.7407896	11.4037501515102	74	8.373187957719626	11.4037501515102
194724	555.202	1730.3713	36.120354	21.955112	18.552172	555.202	555.202	0.009825321	57.609123	5.977822	4.02733	12.096658273701635	0	12.096658273701635	11.95388241280401
194846	58.331875	191.58286	5.1380215	10.610686	11.2779875	58.331875	58.331875	0.010058194	13.603224	1.6624383	1.6624383	10.551381763081482	14	9.775001479075213	10.533513306533877
194947	407.07684	1472.0487	28.749449	11.976618	12.577217	407.07684	407.07684	0.010419377	35.398563	5.0702686	3.978434	11.315391654488208	13	10.743165289053945	11.000371533879074
195826	40.399033	135.65346	7.981948	8.682661	7.499928	40.399033	40.399033	0.009201265	13.116404	1.1332891	1.1332891	10.755849831365564	814	8.820731694261605	10.755849831365564
19607	16.02159	56.476982	2.082524	7.7568603	12.089781	16.02159	16.02159	0.008430252	7.3220925	0.9924167	0.9615829	6.8461611555535535	69	5.34133427533537	6.8461611555535535
197090	12.051207	46.116116	0.31357774	7.481274	9.332086	12.051207	12.051207	0.010627815	5.2010293	1.23296	0.87277913	12.047542964402178	34	10.845225280381907	12.047542964402178
19767	32.240513	120.85326	5.228562	8.600849	9.9994545	32.240513	32.240513	0.009534537	11.180382	1.1623127	1.1526766	13.329648018601056	10	13.274470827157014	9.061093152089638
200042	24.528978	82.36675	4.12066	7.479487	11.403741	24.528978	24.528978	0.009491437	9.420629	1.2627469	1.2627469	13.630678014265037	21	12.884536579405916	12.410936629873756
201114	124.792175	431.38834	12.403407	12.663916	14.493937	124.792175	124.792175	0.0100427335	23.423723	2.3924341	2.3890173	13.630678014265037	28	12.630678014265037	13.630678014265037
202247	37.879242	132.9484	3.6767385	6.9648113	8.192864	37.879242	37.879242	0.007999171	12.144956	1.3499372	1.3499372	10.579962894685794	0	10.579962894685794	10.44539035180692
202415	54.185635	189.30884	5.645706	7.666232	10.027665	54.185635	54.185635	0.009610577	13.521561	1.6051227	1.6051227	11.56563812719433	34	9.264053261723474	9.796043997406672
203703	39.96786	140.117	3.7040749	10.707095	9.63798	39.96786	39.96786	0.010268949	11.746151	1.6522235	1.5046557	8.967190228301124	0	8.967190228301124	7.557877626595827
205886	5.2286816	18.003551	0.42942798	5.766692	13.577629	5.2286816	5.2286816	0.008735774	4.1209254	0.699494	0.699494	13.341613187947148	36	8.535615780253304	12.996314685267723
20931	15.629936	54.682957	1.8488032	5.996123	7.5858207	15.629936	15.629936	0.010319566	6.5554457	0.8541733	0.8541733	12.359481644494752	12	11.125758512779559	11.778723685140253
21070	23.887592	79.50555	2.9900765	9.773352	13.604689	23.887592	23.887592	0.0096197855	10.405888	1.2397211	1.2397211	7.7860886805127105	34	6.758130822093891	7.7860886805127105
211468	10.761198	36.91777	1.3033754	7.056135	9.875981	10.761198	10.761198	0.009740562	5.738314	0.8818542	0.8818542	7.78233577757501	2	7.413265531146467	5.77901879476342
213265	97.27359	352.49103	8.103759	8.339955	10.055462	97.27359	97.27359	0.010110356	17.310043	1.9537196	1.9537196	12.981879804145976	30	9.957355521153014	12.540583192283167
213660	59.242764	203.28246	9.242007	9.799968	13.917616	59.242764	59.242764	0.008261081	16.211567	1.6164784	1.6164784	9.207670397237752	0	9.207670397237752	5.1761790538012225
214319	231.64241	771.09094	11.714557	10.223265	13.258544	231.64241	231.64241	0.009336382	26.54122	4.179161	3.058379	8.413296228019128	12	7.357655127970423	7.087768390114816
216302	403.595	1377.1705	21.205978	20.222313	9.709128	403.595	403.595	0.010455476	41.77054	3.433685	2.7580876	5.586482729547111	10	4.774365532445634	5.586482729547111
