Percentile,Query ID,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Bin,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
60,162163,74,10.71259827634447,8.106251171458272,10.71259827634447,59,7.98~9.06,10.71259827634447,1.0,1.0
60,723670,74,9.994336092487124,8.037125398968636,9.994336092487124,969,7.98~9.06,8.998392941098475,0.9003492435943481,0.9003492435943481
60,1000391,74,9.06224225827443,8.556219909052995,10.244901614013823,30,7.98~9.06,10.244901614013823,1.1305040542984321,1.0
60,1053465,74,12.630678014265037,8.46273463542031,13.630678014265037,44,7.98~9.06,13.630678014265037,1.0791723135425195,1.0
60,135081,74,12.643541073585558,8.642381763362337,12.643541073585558,128,7.98~9.06,11.362037252012014,0.8986435988054947,0.8986435988054947
60,1057117,74,9.87045873230197,8.382650607892609,9.87045873230197,10,7.98~9.06,9.87045873230197,1.0,1.0
60,1068703,74,9.225382728247943,8.592654725321976,10.284430962969877,18,7.98~9.06,10.284430962969877,1.1147972139387938,1.0
60,1088028,74,9.694947869728912,8.814731736511657,10.075019421853344,46,7.98~9.06,9.705949175424802,1.0011347462455409,0.9633677880929931
60,611366,74,6.87258267581315,8.8318188956991,8.872561206021395,8,7.98~9.06,8.193052949825963,1.1921359605698127,0.9234146442704413
60,449124,74,13.341613187947148,8.442604020913528,13.341613187947148,542,7.98~9.06,12.049200681945011,0.9031292177493419,0.9031292177493419
60,142831,74,9.986341876010774,8.106496751439627,11.172043597772824,55,7.98~9.06,10.588401867338735,1.060288341697397,0.9477587313971422
60,999633,74,11.31955861672984,9.009801017773738,11.31955861672984,29,7.98~9.06,11.31955861672984,1.0,1.0
60,1097611,74,9.49992677770248,8.447749949952293,9.49992677770248,104,7.98~9.06,9.494921380475397,0.9994731120203124,0.9994731120203124
60,1101002,74,12.239264565980005,8.63385689496779,12.239264565980005,933,7.98~9.06,10.10155355729844,0.8253399134271923,0.8253399134271923
60,392514,74,9.96844272259051,8.934481667378325,10.968068196209725,56,7.98~9.06,9.96844272259051,1.0,0.9088603885628046
60,446463,74,11.80858800790661,8.291272594748696,12.320397051715291,292,7.98~9.06,11.510639452759188,0.9747684858724915,0.9342750403613521
60,1038905,74,8.172386617940376,8.224482368867859,9.11017104696028,14,7.98~9.06,8.866932535608816,1.0849869138769994,0.9733003354055988
60,135303,74,12.856972399795954,8.62339296671579,12.856972399795954,100,7.98~9.06,12.555942404131972,0.9765862454780755,0.9765862454780755
60,1017399,74,11.152891950063175,8.202368342661577,11.152891950063175,75,7.98~9.06,10.440477575847131,0.9361229018082607,0.9361229018082607
60,693462,74,6.219360379026509,8.204236821811895,9.092302590412675,11,7.98~9.06,8.39124165680182,1.349212964905447,0.9228951163206904
60,165007,74,9.113518726644532,8.682842168571138,9.758790740070442,32,7.98~9.06,9.709516835827912,1.0653971453902766,0.9949508186459818
60,190212,74,13.630678014265037,8.002474007598499,13.630678014265037,149,7.98~9.06,12.99974826069358,0.9537125187088152,0.9537125187088152
60,155234,74,10.920452009510024,8.973338006187312,10.943325863284713,48,7.98~9.06,10.943325863284713,1.0020945885531816,1.0
60,878876,74,10.076436697992644,8.968106181406942,10.65673074874248,21,7.98~9.06,10.076436697992644,1.0,0.9455467099214916
60,581552,65,7.635632752850816,9.895623780843412,10.310207740252224,16,9.06~10.03,8.32164707659902,1.0898438080972497,0.807127003281453
60,1101423,65,10.008989023540916,9.544914657683451,11.21804842974815,47,9.06~10.03,11.21804842974815,1.1207973555934123,1.0
60,987326,65,7.010254151571571,9.2015845437462,9.413998917962244,166,9.06~10.03,8.845377356638178,1.2617769863101476,0.9395982975694721
60,277623,65,11.258790740070442,9.133255662342457,11.258790740070442,14,9.06~10.03,10.969725913752557,0.9743254108730263,0.9743254108730263
60,961568,65,12.02614831116142,9.588776393719524,12.02614831116142,34,9.06~10.03,12.02614831116142,1.0,1.0
60,43762,65,12.725118315497438,9.61130447922974,13.014183141815328,356,9.06~10.03,11.459917854195965,0.9005745620643358,0.8805714295947304
60,1093186,65,11.99974826069358,9.455758180278888,11.99974826069358,18,9.06~10.03,11.99974826069358,1.0,1.0
60,1037662,65,12.666414927360249,9.074598637023724,12.954760380712608,25,9.06~10.03,12.666414927360249,1.0,0.9777421237538553
60,802038,65,6.846856557172109,9.114612625990846,11.37056884593225,13,9.06~10.03,8.752416255939707,1.2783116139290982,0.7697430422815504
60,1099528,65,9.37618350249458,9.666593444369148,10.174224678909296,8,9.06~10.03,9.254230099019953,0.9869932789346346,0.9095759520824767
60,1087852,65,9.348837372816664,9.419285410962246,9.637902199134553,18,9.06~10.03,9.637902199134553,1.030919868940965,1.0
60,190383,65,11.039103991749236,9.37618350249458,11.039103991749236,692,9.06~10.03,9.798053849858803,0.887576913595704,0.887576913595704
60,1052350,65,12.91049187369716,9.849064079061211,12.91049187369716,628,9.06~10.03,11.893154069067757,0.9212006936232966,0.9212006936232966
60,1095070,65,13.008279854613816,9.61289545345904,13.630678014265037,17,9.06~10.03,13.630678014265037,1.0478463076292495,1.0
60,71219,65,13.630678014265037,9.436858757886684,13.630678014265037,67,9.06~10.03,13.341613187947148,0.9787930706003494,0.9787930706003494
60,1094387,65,9.862285998816722,9.728847000546462,10.512563409469715,28,9.06~10.03,10.211533413805734,1.03541242010533,0.9713647391279644
60,993834,65,13.315213137479308,9.620634975212283,13.315213137479308,35,9.06~10.03,13.315213137479308,1.0,1.0
60,1036485,65,13.297344680931705,9.763529898129834,13.297344680931705,262,9.06~10.03,12.27657330087644,0.9232349461829741,0.9232349461829741
60,1096395,65,13.630678014265037,9.27031115323994,13.630678014265037,40,9.06~10.03,13.630678014265037,1.0,1.0
60,326645,65,12.021142913934336,9.808735828042852,12.021142913934336,46,9.06~10.03,12.021142913934336,1.0,1.0
60,740942,65,10.810207740252224,9.085835485014648,12.496314685267723,119,9.06~10.03,11.891784982164106,1.100051476151063,0.9516233611005078
60,1085474,65,9.763483535311371,9.91661321083072,12.75151836596528,26,9.06~10.03,12.75151836596528,1.3060418773532163,1.0
60,987720,65,11.070416818176868,9.641765215702533,12.555942404131972,29,9.06~10.03,10.803551913806867,0.9758938702351453,0.8604333761718739
60,432793,65,10.68147308166749,9.708771022109756,10.68147308166749,18,9.06~10.03,10.68147308166749,1.0,1.0
60,422827,65,12.098553193604586,9.637290470393648,12.143541073585558,111,9.06~10.03,11.85447624726767,0.9798259393143026,0.976196002091461
60,508422,65,12.617233644385012,9.5012694238535,13.315213137479308,221,9.06~10.03,12.996314685267723,1.0300447032659503,0.9760500677744348
60,926872,65,11.197146443228371,9.66298135193439,12.774470827157014,28,9.06~10.03,11.223546493696212,1.002357748074627,0.8785918920286138
60,984879,65,9.236095403304654,9.192271652465802,9.236095403304654,5,9.06~10.03,9.236095403304654,1.0,1.0
60,1010067,65,11.66298135193439,9.49483548473379,11.765977218434,20,9.06~10.03,11.024669110627489,0.9452702339097,0.9369956193145532
60,842171,65,12.583506583741936,9.67159884159623,12.985406000839124,104,9.06~10.03,12.959005950371283,1.0298405984159056,0.9979669445478921
60,94516,65,12.36666812285831,9.08922114989612,12.36666812285831,938,9.06~10.03,11.25325469092516,0.9099665794479325,0.9099665794479325
60,721670,65,11.51599698489557,9.6343760024414,12.391784982164106,54,9.06~10.03,11.863765199350652,1.0301987066262015,0.9573895299528317
60,1017028,65,13.630678014265037,9.81955861672984,13.630678014265037,16,9.06~10.03,13.630678014265037,1.0,1.0
60,1023133,65,9.60190569220774,9.643719590594458,10.86684663986721,18,9.06~10.03,9.675930306996516,1.007709366990435,0.8904082874877816
60,423752,65,10.3089625342874,9.166316358174557,10.614330720877351,28,9.06~10.03,9.688432853786498,0.9398067770217389,0.9127690768792701
60,490271,65,9.361614536395578,9.385534378972196,10.050543328096031,44,9.06~10.03,9.74951333243205,1.0414350318023051,0.970048385859652
60,548254,65,10.973252110445706,9.502107858838952,11.84044658939937,43,9.06~10.03,11.84044658939937,1.0790280283570775,1.0
60,1067844,65,8.557896779023897,9.22904300991835,10.044016767709026,28,9.06~10.03,9.133451671714344,1.0672542457045262,0.9093425352571991
60,520418,65,13.274470827157014,9.754518729659134,13.630678014265037,191,9.06~10.03,13.341613187947148,1.0050580065800268,0.9787930706003494
60,1048730,65,13.630678014265037,9.729401870353335,13.630678014265037,308,9.06~10.03,12.66569555439472,0.9292051019868253,0.9292051019868253
60,460734,65,13.315213137479308,9.16877452550562,13.630678014265037,28,9.06~10.03,13.315213137479308,1.0,0.9768562593544076
60,1097445,65,9.279919154143506,9.806898045765193,10.022979148486067,10,9.06~10.03,9.279919154143506,1.0,0.9258643579584023
60,953989,65,10.23547213011916,9.438234570316023,10.941223389565288,30,9.06~10.03,10.23547213011916,1.0,0.9354961292428041
60,922024,54,13.630678014265037,10.122677072263,13.630678014265037,31,10.03~11.42,13.630678014265037,1.0,1.0
60,398447,54,11.60490123698269,11.27322562119219,11.60490123698269,14,10.03~11.42,11.60490123698269,1.0,1.0
60,1075871,54,10.211385314978232,10.675032417022088,11.707249858949837,13,10.03~11.42,10.68991205432043,1.04686207841362,0.9131018969539049
60,996579,54,12.031332225397405,10.746598864479802,12.031332225397405,224,10.03~11.42,11.92626940096993,0.991267565182375,0.991267565182375
60,47228,54,13.630678014265037,10.577689192282028,13.630678014265037,29,10.03~11.42,13.630678014265037,1.0,1.0
60,269228,54,13.630678014265037,10.64791299358872,13.630678014265037,27,10.03~11.42,13.630678014265037,1.0,1.0
60,1093040,54,13.630678014265037,10.745700974505375,13.630678014265037,22,10.03~11.42,13.630678014265037,1.0,1.0
60,1082478,54,12.166414927360249,11.033865441443178,12.166414927360249,30,10.03~11.42,12.166414927360249,1.0,1.0
60,874711,54,10.76103374560155,10.491199174410356,11.341699083688754,99,10.03~11.42,11.157421084900433,1.0368354331628131,0.9837521699854175
60,1033296,54,12.954760380712608,10.135492221039136,13.329648018601056,30,10.03~11.42,13.329648018601056,1.0289382147466495,1.0
60,1096266,54,13.630678014265037,11.15640413290608,13.630678014265037,54,10.03~11.42,13.630678014265037,1.0,1.0
60,1095110,54,12.75151836596528,10.86039354831943,12.75151836596528,16,10.03~11.42,12.75151836596528,1.0,1.0
60,147649,54,9.40258355296242,10.904648041484624,10.904648041484624,0,10.03~11.42,9.473971483411232,1.0075923739519783,0.8688012164509428
60,1034783,54,12.954760380712608,11.037235512598915,13.040583192283169,29,10.03~11.42,12.954760380712608,1.0,0.9934187903788424
60,1028924,54,11.684376005175144,10.049920054910537,11.684376005175144,479,10.03~11.42,10.90593123264667,0.9333772918482175,0.9333772918482175
60,1097191,54,10.61660016716109,10.670057716667664,13.341613187947148,19,10.03~11.42,11.822578132851763,1.1135936125221106,0.8861430747769179
60,1001153,54,11.577158540363827,10.831103001246312,11.577158540363827,13,10.03~11.42,11.577158540363827,1.0,1.0
60,929664,54,6.859836209106895,10.951097629636545,11.006274821080584,9,10.03~11.42,7.713683798069544,1.1244705504526638,0.7008441932864823
60,1087569,54,10.43203860319419,10.728823029199493,12.035577795056083,41,10.03~11.42,12.035577795056083,1.153712927343933,1.0
60,1001443,54,13.630678014265037,11.205271266169234,13.630678014265037,25,10.03~11.42,13.630678014265037,1.0,1.0
60,170049,54,11.330178670519254,10.73798137481796,11.994742863466495,19,10.03~11.42,11.404648041484624,1.0065726563658821,0.9508038789410669
60,95885,54,11.023245387653764,10.36600820488176,11.338710264439491,90,10.03~11.42,10.343134351107071,0.9383021049945572,0.9121967234267596
60,759006,54,13.243825207030495,10.708618945853486,13.243825207030495,645,10.03~11.42,12.243825207030495,0.9244931140083947,0.9244931140083947
60,114688,54,11.363905731162331,10.110670439206949,11.363905731162331,25,10.03~11.42,11.363905731162331,1.0,1.0
60,194947,54,11.000371533879074,10.644164346771053,11.648724987821542,16,10.03~11.42,11.60490123698269,1.0549553895740502,0.9962378929123429
60,217136,54,13.02614831116142,10.703142351697178,13.315213137479308,62,10.03~11.42,13.02614831116142,1.0,0.9782906346797983
60,1002767,54,13.630678014265037,10.822930267761064,13.630678014265037,18,10.03~11.42,13.630678014265037,1.0,1.0
60,72935,54,13.630678014265037,11.308009166752765,13.630678014265037,49,10.03~11.42,13.630678014265037,1.0,1.0
60,194846,54,10.533513306533877,10.634290106699794,11.510546831491894,15,10.03~11.42,10.60490123698269,1.0067772193731916,0.9213203675057875
60,624080,54,13.630678014265037,10.913998917962244,13.630678014265037,16,10.03~11.42,13.630678014265037,1.0,1.0
60,1091922,54,13.297344680931705,10.775290109714396,13.297344680931705,31,10.03~11.42,13.297344680931705,1.0,1.0
60,1093680,54,11.746512968738196,11.130018096288486,11.746512968738196,11,10.03~11.42,11.746512968738196,1.0,1.0
60,996879,54,12.305962170593546,10.137204574652042,12.305962170593546,15,10.03~11.42,12.305962170593546,1.0,1.0
60,1082488,54,12.55428468658914,10.443239967543107,12.55428468658914,84,10.03~11.42,12.3094883672867,0.9805009743355638,0.9805009743355638
60,21679,54,9.32889547935721,10.357476610961522,10.357476610961522,0,10.03~11.42,9.32889547935721,1.0,0.9006919184817908
60,31123,54,11.982058321154875,10.145002781756505,11.982058321154875,118,10.03~11.42,10.687988097609905,0.8919993386061033,0.8919993386061033
60,785677,54,12.10272015584622,10.300345044625558,12.10272015584622,11,10.03~11.42,12.10272015584622,1.0,1.0
60,628474,54,11.617155036967969,10.516058909290203,11.617155036967969,24,10.03~11.42,11.617155036967969,1.0,1.0
60,171782,54,11.836607790720064,10.679456503689666,12.127330334580789,23,10.03~11.42,12.072153143136743,1.0198997345000607,0.9954501782402423
60,533285,54,12.996314685267723,10.26303630972912,13.341613187947148,71,10.03~11.42,13.329648018601056,1.0256482965675793,0.9991031692211777
60,1100035,54,10.280638527109032,10.32400914415005,11.38888205865645,22,10.03~11.42,10.063635563066756,0.978892073340575,0.8836368232839499
60,1003601,54,12.674946521280482,10.728668483537565,13.341613187947148,16,10.03~11.42,12.31620364872103,0.9716966953701033,0.9231420125302032
60,1086708,54,13.315213137479308,10.542397035363413,13.315213137479308,83,10.03~11.42,13.297344680931705,0.9986580420183205,0.9986580420183205
60,425375,54,10.934708373622872,10.256866783359916,11.510639452759188,18,10.03~11.42,11.391784982164106,1.0418005302860944,0.9896743815942743
60,1077432,54,11.200087351933249,10.688826532595357,11.69973521702395,16,10.03~11.42,11.200087351933249,1.0,0.9572940877872452
60,1040401,54,11.459825232928669,11.4039286685191,12.049920054910537,19,10.03~11.42,11.459825232928669,1.0,0.9510291504596834
60,1097114,54,12.276128544699848,10.203792065635303,12.63929550392688,24,10.03~11.42,12.63929550392688,1.0295831831594682,1.0
60,273645,54,13.630678014265037,10.92817160919744,13.630678014265037,19,10.03~11.42,11.700001456191645,0.858357995394443,0.858357995394443
60,1092228,16,13.630678014265037,13.243825207030495,13.630678014265037,17,11.42~13.63,13.341613187947148,0.9787930706003494,0.9787930706003494
60,899937,16,13.630678014265037,13.630678014265037,13.630678014265037,0,11.42~13.63,13.630678014265037,1.0,1.0
60,1085421,16,13.630678014265037,11.5449286715337,13.630678014265037,146,11.42~13.63,11.816125041303986,0.8668772770465233,0.8668772770465233
60,1025772,16,12.630678014265037,13.274470827157014,13.630678014265037,57,11.42~13.63,13.315213137479308,1.0541962294059875,0.9768562593544076
60,993774,16,8.845377356638178,11.649536982054364,12.4504883703013,13,11.42~13.63,12.4504883703013,1.4075700638093864,1.0
60,178862,16,13.630678014265037,12.356945959043324,13.630678014265037,14,11.42~13.63,13.630678014265037,1.0,1.0
60,1086468,16,13.341613187947148,11.452224695261178,13.630678014265037,20,11.42~13.63,12.424088319833457,0.9312283413416164,0.9114798476518309
60,547301,16,13.200001456191645,12.274470827157014,13.329648018601056,12,11.42~13.63,12.841613187947148,0.9728493766130314,0.9633872679929079
60,1096044,16,13.630678014265037,12.33280697723798,13.630678014265037,17,11.42~13.63,13.341613187947148,0.9787930706003494,0.9787930706003494
60,1096895,16,13.630678014265037,13.05254836162926,13.630678014265037,17,11.42~13.63,13.341613187947148,0.9787930706003494,0.9787930706003494
60,323998,16,11.338710264439491,11.644479418162865,12.061977845523923,15,11.42~13.63,12.061977845523923,1.0637874647306886,1.0
60,1086332,16,11.643541073585558,12.239264565980005,13.200001456191645,116,11.42~13.63,12.280006876302298,1.0546625634499303,0.9303034486062265
60,637185,16,9.455758180278888,11.64453158482728,12.114685325192312,13,11.42~13.63,11.945561580491262,1.263310815774155,0.9860397740295112
60,1088647,16,12.61289545345904,12.153730385048624,13.040583192283169,21,11.42~13.63,12.981879804145976,1.0292545317646111,0.9954984077574129
60,1057219,16,13.630678014265037,12.583506583741936,13.630678014265037,39,11.42~13.63,11.88261262269539,0.8717550667882972,0.8717550667882972
60,1100797,16,13.630678014265037,12.005315006711523,13.630678014265037,12,11.42~13.63,13.630678014265037,1.0,1.0
60,554432,16,10.863827123745288,11.839189838989956,12.361951356270408,12,11.42~13.63,11.494756877316744,1.0580761960205,0.9298497094866991
60,407519,16,12.843794269083622,11.60964039504208,13.630678014265037,15,11.42~13.63,13.630678014265037,1.0612656765357513,1.0
60,551309,16,13.630678014265037,13.630678014265037,13.630678014265037,0,11.42~13.63,13.630678014265037,1.0,1.0
60,1020147,16,12.350230677608993,11.60137504028954,12.91049187369716,23,11.42~13.63,12.332362221061386,0.9985531884372004,0.9552201683489991
60,242858,16,13.630678014265037,12.294441757424046,13.630678014265037,41,11.42~13.63,12.973440831493033,0.9517825025223118,0.9517825025223118
60,1002477,16,13.05254836162926,13.05254836162926,13.05254836162926,0,11.42~13.63,13.028618022937074,0.9981666155888352,0.9981666155888352
60,1089029,16,11.727588027273091,12.131379894867578,12.395218557589962,30,11.42~13.63,12.329648018601056,1.0513370686221108,0.994710013487519
60,1088075,16,11.781351991858978,11.782187957438772,12.648546470812642,19,11.42~13.63,12.29586548039777,1.0436718543758243,0.9721168759407489
60,1100467,16,12.58493030671566,12.109906634209777,12.61289545345904,98,11.42~13.63,11.996400581009327,0.9532353607558496,0.9511218597882978
60,1097337,16,11.494742863466495,12.164795195014634,12.359481644494752,7,11.42~13.63,11.841613187947148,1.030176431835035,0.9580995003315308
60,625363,16,13.630678014265037,11.700001456191645,13.630678014265037,209,11.42~13.63,12.351042671841812,0.9061209324228746,0.9061209324228746
60,1085598,16,13.028618022937074,12.226042646224496,13.028618022937074,17,11.42~13.63,12.99974826069358,0.9977841270507226,0.9977841270507226
60,1094242,16,10.665781450136326,12.365384931696266,12.96401134759837,47,11.42~13.63,12.692814977828087,1.1900501653037203,0.9790808290351795
60,250155,16,13.630678014265037,12.287333886477535,13.630678014265037,35,11.42~13.63,13.297344680931705,0.9755453593002134,0.9755453593002134
60,13989,16,13.630678014265037,11.524083822639216,13.630678014265037,19,11.42~13.63,12.739553196619186,0.9346235882974233,0.9346235882974233
60,401825,16,13.630678014265037,13.630678014265037,13.630678014265037,0,11.42~13.63,13.630678014265037,1.0,1.0
60,782873,16,11.025567000601916,11.794441757424046,13.008279854613816,32,11.42~13.63,12.338265508262898,1.1190595012110778,0.9484932401640117
60,960544,16,12.56205645294097,11.754951941391138,13.630678014265037,27,11.42~13.63,12.75151836596528,1.015082077821737,0.9355014000492359
60,491022,16,13.630678014265037,12.341613187947148,13.630678014265037,17,11.42~13.63,13.341613187947148,0.9787930706003494,0.9787930706003494
60,589509,16,13.200001456191645,11.841613187947148,13.200001456191645,234,11.42~13.63,12.586588024258493,0.9535292905861444,0.9535292905861444
60,3151,16,12.436053489179551,12.308876638545794,12.436053489179551,10,11.42~13.63,12.424088319833457,0.9990378644353287,0.9990378644353287
60,194724,16,11.95388241280401,11.626233965828812,11.95388241280401,17,11.42~13.63,11.822930267761064,0.9890452205801623,0.9890452205801623
60,636826,16,12.918263640048991,12.368818507122125,12.918263640048991,166,11.42~13.63,12.769324898118253,0.9884706841352114,0.9884706841352114
60,1100952,16,13.630678014265037,11.737888753550664,13.630678014265037,13,11.42~13.63,13.630678014265037,1.0,1.0
60,993060,16,13.630678014265037,12.625672617037951,13.630678014265037,13,11.42~13.63,13.630678014265037,1.0,1.0
60,132263,16,12.695284689603742,12.10272015584622,12.996314685267723,38,11.42~13.63,12.05001267617783,0.9491723085222084,0.9271868962850988
60,152682,16,11.32316342084004,12.049200681945011,12.079846302071529,6,11.42~13.63,11.386779584937022,1.005618232443762,0.9426261974032191
60,1050353,16,13.630678014265037,12.71921502829593,13.630678014265037,13,11.42~13.63,13.630678014265037,1.0,1.0
60,155778,16,13.341613187947148,13.315213137479308,13.630678014265037,16,11.42~13.63,13.630678014265037,1.021666407371114,1.0
60,483256,16,13.329648018601056,12.680849808481996,13.630678014265037,82,11.42~13.63,13.341613187947148,1.0008976358062416,0.9787930706003494
60,1071270,16,13.297344680931705,11.48843280528561,13.297344680931705,83,11.42~13.63,12.350230677608993,0.9287742007108482,0.9287742007108482
60,89062,16,12.341613187947148,11.583506583741936,12.630678014265037,45,11.42~13.63,11.707249858949837,0.9485996425802072,0.9268900565533945
60,898988,16,13.315213137479308,11.946673542968965,13.329648018601056,18,11.42~13.63,12.737083484843533,0.9565812693595965,0.9555453727712375
70,323382,611,13.243825207030495,1.4764242656227708,13.630678014265037,331,0.00~2.88,13.243825207030495,1.0,0.9716189607861263
70,15177,611,8.855590639448218,2.2201861405678747,8.855590639448218,140,0.00~2.88,8.855590639448218,1.0,1.0
70,857916,611,12.630678014265037,1.3770711884305795,12.669941124053397,267,0.00~2.88,12.315213137479308,0.9750239158634679,0.9720023966093535
70,1098851,611,5.024407690378696,2.1359351507985416,5.024407690378696,79,0.00~2.88,5.024407690378696,1.0,1.0
70,1084129,611,9.942135293389963,2.5450210462592917,9.942135293389963,534,0.00~2.88,9.942135293389963,1.0,1.0
70,1040694,611,3.18945462469975,2.2430599943425635,3.18945462469975,774,0.00~2.88,3.070857278530613,0.9628157913736423,0.9628157913736423
70,424474,611,1.2317065537373744,2.5070698857492903,2.9671660104124484,56,0.00~2.88,1.1309297535714575,0.9181811610402419,0.3811481223506782
70,897497,611,10.366754018599917,2.616683593497037,10.553446251603688,428,0.00~2.88,10.553446251603688,1.0180087453284616,1.0
70,390135,611,12.051203246072582,0.7430599943425638,12.051203246072582,204,0.00~2.88,12.051203246072582,1.0,1.0
70,1032081,611,3.0070698857492903,1.6309297535714575,3.538553940861261,288,0.00~2.88,3.0070698857492903,1.0,0.8498019066560814
70,1046828,611,3.7533279132226793,2.5742908539564704,4.455645597242949,15,0.00~2.88,3.7533279132226793,1.0,0.84237577502689
70,1071513,611,7.911201042624262,2.248205923381328,7.911201042624262,427,0.00~2.88,7.911201042624262,1.0,1.0
70,996175,611,9.604674530738142,1.1430909322894374,9.604674530738142,925,0.00~2.88,7.482182202093701,0.7790146535573108,0.7790146535573108
70,443015,611,7.254861749826684,2.730196935022043,7.254861749826684,973,0.00~2.88,6.299130256842131,0.8682633072908128,0.8682633072908128
70,1093490,611,8.23109000607757,2.8332474375917283,8.23109000607757,776,0.00~2.88,7.942025179759682,0.9648813430415106,0.9648813430415106
70,252269,611,4.850671137962738,2.0,5.166136014748467,848,0.00~2.88,4.894939644978184,1.0091262643366992,0.9475049884486079
70,1090039,611,8.456219619477894,1.5,8.617357525323836,358,0.00~2.88,8.125600488604892,0.9609022535186457,0.9429341262360512
70,576286,611,8.181558977409093,2.6158715992642154,8.181558977409093,439,0.00~2.88,8.181558977409093,1.0,1.0
70,567974,611,10.772998914947642,2.6343633289973147,10.772998914947642,531,0.00~2.88,10.772998914947642,1.0,1.0
70,987567,611,12.86666812285831,1.0,13.274470827157014,199,0.00~2.88,12.86666812285831,1.0,0.9692791743182397
70,1085310,611,9.436348598802718,2.362636307308832,9.472085511897928,48,0.00~2.88,9.436348598802718,1.0,0.9962271336074489
70,488858,611,0.0,0.0,0.0,0,0.00~2.88,0.0,0.0,0.0
70,1069131,611,12.272991626623082,1.2388930321009313,12.424088319833457,682,0.00~2.88,12.365384931696266,1.0075281812197086,0.9952750345437034
70,1047663,611,0.6487982101190621,2.118559360971916,2.118559360971916,0,0.00~2.88,0.6895405204413555,1.06279658249183,0.3254761387120255
70,917283,611,7.968559315204775,2.4484591188793923,7.968559315204775,251,0.00~2.88,7.968559315204775,1.0,1.0
70,512185,611,10.200703336794184,2.4861199886851275,10.980260071800362,92,0.00~2.88,10.691195245482476,1.0480841264071543,0.9736741366390522
70,263670,611,5.3117361917367045,2.6309297535714578,5.812753143731057,17,0.00~2.88,5.3117361917367045,1.0,0.9138072889720614
70,1003138,611,3.892789260714373,1.5773243839286435,4.541587470833434,19,0.00~2.88,3.892789260714373,1.0,0.8571428571428573
70,1036149,611,6.002167313827927,0.0,7.004610378012063,456,0.00~2.88,6.002167313827927,1.0,0.856888105107049
70,1064656,611,6.566433191863035,1.9637017381139303,6.863269784532752,657,0.00~2.88,6.746801352835673,1.027468209254934,0.9830301830827697
70,975638,611,1.3010299956639813,1.7868837451814152,1.9871369406794797,4,0.00~2.88,1.3010299956639813,1.0,0.654725886792235
70,1087139,611,5.156706530853804,2.7618595071429155,5.445771357171692,28,0.00~2.88,5.156706530853804,1.0,0.9469193972058321
70,654870,611,13.630678014265037,1.0092509668857628,13.630678014265037,323,0.00~2.88,13.630678014265037,1.0,1.0
70,1062335,611,5.04874325232433,0.0,5.04874325232433,787,0.00~2.88,3.5,0.6932418277337983,0.6932418277337983
70,619828,611,3.5177825608059994,0.0,3.5177825608059994,496,0.00~2.88,3.5177825608059994,1.0,1.0
70,1074453,611,8.964720516525471,2.6078773827878683,9.636471187836268,381,0.00~2.88,8.964720516525471,1.0,0.9302908026997766
70,1039681,611,2.0,2.0,2.5,11,0.00~2.88,2.0,1.0,0.8
70,1030588,611,4.184818934934552,1.6309297535714575,5.316217416029574,46,0.00~2.88,4.184818934934552,1.0,0.7871797948512028
70,1096713,611,6.032760767290031,0.3868528072345416,6.333790762954012,894,0.00~2.88,3.740464853902158,0.6200253910586293,0.5905570603594813
70,719737,611,3.511434517427894,2.6682244746176447,4.564953991329102,25,0.00~2.88,3.821949474546745,1.0884296590404032,0.8372372387117906
70,239850,611,10.587118676176692,1.6010035064104646,10.587118676176692,841,0.00~2.88,9.497023854194824,0.8970357417042262,0.8970357417042262
70,695238,611,5.174489091659804,0.2890648263178879,5.174489091659804,738,0.00~2.88,4.885424265341916,0.944136547358115,0.944136547358115
70,965807,611,8.370771334288122,2.622312263909616,8.42226585259027,489,0.00~2.88,8.42226585259027,1.0061517052904334,1.0
70,1033727,611,1.9319597492354388,2.3739897479140213,2.577231762661349,68,0.00~2.88,1.9319597492354388,1.0,0.7496259270219542
70,330967,611,1.6878828028985229,1.0900948219818691,1.7023176840202705,626,0.00~2.88,1.6223981596512211,0.9612030864140283,0.9530525206198247
70,968670,611,7.071438589090119,2.2461414348591218,7.649568241725895,70,0.00~2.88,7.071438589090119,1.0,0.9244232309109595
70,473361,611,1.5616063116448506,0.0,1.8475896974461803,119,0.00~2.88,1.4199945798893454,0.9093166243633168,0.7685659764460282
70,1079515,611,8.911201042624262,2.279642067948914,8.911201042624262,997,0.00~2.88,8.899235873278167,0.998657288811142,0.998657288811142
70,1087791,504,13.630678014265037,4.229377652464662,13.630678014265037,117,2.88~4.37,13.630678014265037,1.0,1.0
70,1101263,504,12.421618608057804,3.409955836659437,12.421618608057804,901,2.88~4.37,12.287333886477535,0.9891894344998519,0.9891894344998519
70,924972,504,8.113518726644532,3.4019548946573996,8.815922306406408,347,2.88~4.37,8.52685748008852,1.0509444505361893,0.967211051065204
70,1092032,504,6.922818895979957,4.148798210119062,6.922818895979957,861,2.88~4.37,6.538553940861261,0.944492993260038,0.944492993260038
70,866336,504,3.1567065308538043,3.7816139352038247,5.148089041191962,18,2.88~4.37,3.1567065308538043,1.0,0.6131802510787413
